Molecule,SMILES,Volume,PSA_RDKit,NHA,NHD,NRB,FractionCSP3,PSA_Volume_Ratio,E_HOMO,E_LUMO_HOMO_GAP,Dipole_Moment,Polarizability,PSA_DFT,Partition_Energy_kcal_mol,Hydration_Energy_kcal_mol,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB
E-0010584,COc1ccc2c(c1)c1cc3ccncc3c(C)c1n2C,255.04000000000000,27.05,3,0,1,0.16666666666666700,0.10606179422835600,-0.19033026133641300,0.12329563072452700,1.840417284993410,342.2928886640240,304.0371956699460,4.423894863876700,-9.770349308030230,,,90.7,1456.8,,,0.8,,
E-0010596,Cc1c2ccncc2cc2c3ccc(OCC4=NCCN4)cc3n(C)c12,314.32000000000000,51.440000000000000,5,1,3,0.23809523809523800,0.16365487401374400,-0.19964705694081100,0.13889556098407400,3.0973048464142000,403.5087631281100,359.8157723888630,6.18304211971696,-13.739326896302800,,,,611.9,,,,,
E-0010600,COc1ccc2oc3c(C)c4ccncc4cc3c2c1,234.20800000000000,35.260000000000000,3,0,1,0.11764705882352900,0.15054993851619100,-0.21131815385454100,0.14192428013903200,2.2253211849451800,306.57478288997200,185.75953124859600,3.5930790473644400,-8.032775988661840,,,112.1,273.4,,,0.6,,
E-0010604,Cc1c2ccncc2cc2c3cc(OC[C@H]4CCCN4)ccc3n(C)c12,323.72800000000000,39.08,4,1,3,0.3181818181818180,0.12071862798398700,-0.1915160567136690,0.12824285333422400,2.534093193087290,408.30363361444000,320.3208033987700,5.11268656907142,-11.367181779864500,,174.0,,211.2,,,3.7,,
E-0010607,Cc1c2ccncc2cc2c3c(OCC4=NCCN4)cccc3n(C)c12,314.5760000000000,51.440000000000000,5,1,3,0.23809523809523800,0.16352169269111400,-0.20142282138277600,0.13759182647900400,2.902154316022920,395.1578643586470,368.76032247000800,5.949146965322500,-13.161856063708900,,,18.7,578.9,,,,,
E-0010611,Cc1c2ccncc2cc2c3cc(OC[C@@H]4CCCN4)ccc3n(C)c12,323.75200000000000,39.08,4,1,3,0.3181818181818180,0.12070967901356600,-0.19215075810279700,0.1285437775161230,2.5125905278702300,408.3475293024460,317.5102710329180,5.226718459735970,-11.601926223678700,,227.0,,228.2,,,1.8,,
E-0010625,Cc1c2ccncc2cc2c3cc(OCC(=O)N(C)C)ccc3n(C)c12,320.7360000000000,47.36,4,0,3,0.23809523809523800,0.1476603811234160,-0.19352880478093200,0.12934081991558000,1.5757099512025400,399.0049875704990,414.64940318632600,6.228518876941890,-13.770911367827600,,7.73,65.7,867.9,,,1.7,,
E-0010627,Cc1nc(C(=O)NCCCN(C)C)cc2c3cc(OCCN4CCOCC4)ccc3n(C)c12,434.3440000000000,71.86000000000000,7,1,9,0.52,0.16544490081594300,-0.2013348895645810,0.1485934877774400,3.7253543673503400,466.2740671852990,546.9231738828330,7.495118744230640,-16.500272988962200,,150.0,,498.1,,,47.1,,
E-0010628,Cc1nc(C(=O)NCCCN(C)C)cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,398.7840000000000,83.78,7,2,8,0.43478260869565200,0.2100886695554490,-0.20395456095504600,0.15031786283760900,3.1042682668987600,433.6853624457470,455.78159390591100,7.913270545527320,-17.561203316378900,,,,56.6,,,,,
E-0010647,CN(C)CCCNc1nc(Nc2ccncc2)nc2ccccc12,306.31200000000000,65.97,6,2,7,0.2777777777777780,0.21536864373579900,-0.20814196824420300,0.15719761398505700,3.359793112216020,358.4218929475350,380.0925457271930,5.804195521420760,-12.948469653975200,1.5,,,,4.16,1.92,,,
E-0010656,CCn1c2ccc(OCC3=NCCN3)cc2c2cc3cnccc3c(C)c21,331.48800000000000,51.44,5,1,4,0.2727272727272730,0.1551790713389320,-0.1942548909469120,0.13035333893436700,2.325588597901810,415.84545531927200,342.2282489206840,6.092687156299170,-13.57945892412130,,202.0,,485.1,,,1.4,,
E-0010660,Cc1c2ccncc2cc2c3cc(OCC4=NCCN4C)ccc3n(C)c12,331.70400000000000,42.650000000000000,5,0,3,0.2727272727272730,0.12857849166727000,-0.19275035010014100,0.12917820877116500,3.5262838521179500,414.50528917930500,388.1180550564280,5.830436947906060,-12.867267139158400,,74.7,,244.4,,,5.6,,
E-0010662,Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3cnccc3cc21,333.38400000000000,39.520000000000000,5,0,4,0.3181818181818180,0.11854198161879400,-0.19485905240807900,0.13005990153726800,2.8491443390318100,413.66480352991,379.0928558074560,5.734306048876750,-12.751894427042800,,208.0,29.0,1364.9,,,1.8,,
E-0010676,Cc1c2ccncc2cc2c1sc1ccc(OCCN3CCOCC3)cc12,339.0320000000000,34.59,5,0,4,0.3181818181818180,0.102025767479176,-0.20630080066676400,0.13637279751799100,1.5952911624196300,419.84100707181700,232.4706517320070,5.047519415182290,-11.357021721660700,,,45.5,2336.6,,,,,
E-0010686,Cc1c2ccncc2cc2c3cc(OCC4=NCCN4)ccc3n(C(C)C)c12,348.0640000000000,51.440000000000000,5,1,4,0.30434782608695700,0.14778891238392900,-0.19463886042761300,0.13068402974378000,3.4217485814141000,426.9758557041050,346.0598848933180,6.045409152095160,-13.465208179602200,,,,405.1,,,,,
E-0010690,Cc1c2ccncc2cc2c3cc(C(N)=O)ccc3n(C)c12,260.90400000000000,60.91,3,1,1,0.1111111111111110,0.23345751694109700,-0.2033837586711400,0.13772136827224200,1.6817621339757200,351.89689516744800,505.838525571887,7.303551090949540,-15.954851114286800,,,73.4,1405.5,,,1.7,,
E-0010691,CNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,277.7200000000000,46.92,3,1,1,0.15789473684210500,0.16894714100532900,-0.20300891606958900,0.13740228662538900,1.6496735777757600,369.4000938414940,489.37857565044800,6.883030767790490,-14.942193575024700,,,41.1,221.8,,,1.7,,
E-0010712,Cc1c2ccncc2cc2c3cc(C(=O)NCCO)ccc3n(C)c12,302.0160000000000,67.15,4,2,3,0.2,0.2223392138164870,-0.20457163851158600,0.13794772163046300,2.535085943630000,392.03961688387900,605.8929020251770,7.914777739122440,-17.20871754741470,,,16.4,191.4,,,,,
E-0010713,COCCNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,320.5280000000000,56.15,4,1,4,0.23809523809523800,0.1751797034892430,-0.20314421438489000,0.13747875457637000,1.9532087298967200,404.5086572800600,439.8621765854110,6.837808192160350,-15.051949657482800,,144.0,40.0,1900.2,,,5.9,,
E-0010724,Cc1c2ccncc2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,301.1600000000000,53.07,4,1,3,0.25,0.17621862133085400,-0.19174707862193700,0.12839322378338200,2.642628955464870,383.2873234515590,331.9891697897110,5.517424672123760,-12.262033392733600,,,,71.1,,,,,
E-0010727,Cc1nc(C(N)=O)cc2c3cc(OCCN4CCOCC4)ccc3n(C)c12,337.7600000000000,82.61000000000000,6,1,5,0.4,0.24458195168166700,-0.20170808837131600,0.1494547522837760,3.6391610571781900,373.84922807599100,509.95907069940800,7.607192080042360,-16.82765758409750,,14.5,11.7,1602.1,,,8.5,,
E-0010730,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3ccc(OCCCN4CCN(C)CC4)cc3n(C)c12,514.5520000000000,65.87,7,1,9,0.4838709677419360,0.1280142726099600,-0.19809705582774500,0.12555693510340500,3.055936639482020,604.781819483766,602.4545961223250,6.975161137761500,-15.278450252169900,,204.0,15.6,1050.6,,,8.4,,
E-0010733,Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3ncccc3cc21,333.3760000000000,39.520000000000000,5,0,4,0.3181818181818180,0.11854482626223800,-0.19319560020302500,0.12561850096820000,2.542073181295420,417.185133312387,446.0415868080430,5.63466526300122,-12.442733346432000,,107.0,33.0,3579.0,,,4.3,,
E-0010734,CN(C)CCOc1ccc2c(c1)c1cc3ncccc3cc1n2C,300.9440000000000,30.29,4,0,4,0.25,0.10064995480886800,-0.19327500204833100,0.12585657182659800,1.6490747594864200,384.89385382762600,327.6918901065020,4.690800941771310,-10.382321784828600,,223.0,21.5,1959.7,,,8.1,,
E-0010736,Cc1c2ccncc2cc2c3cc(OCCN4CCC(O)CC4)ccc3n(C)c12,365.8960000000000,50.52,5,1,4,0.375,0.13807202046483200,-0.19192643808229500,0.1283268104274170,3.7237106087471800,448.0835235723550,432.93599784409000,6.424239285776040,-14.317162740669200,,216.0,18.4,177.3,,,2.8,,
E-0010737,Cc1c2ccncc2cc2c3cc(OCCN4CCC(F)CC4)ccc3n(C)c12,362.5280000000000,30.29,4,0,4,0.375,0.08355216700503130,-0.1920353930014420,0.12860952821429700,2.3779700077460900,441.8521346386790,389.76305068534400,5.751266465047540,-12.754570677525000,,135.0,26.6,545.1,,,1.3,,
E-0010738,Cc1c2ccncc2cc2c3cc(OC[C@H](C)N(C)C)ccc3n(C)c12,334.5440000000000,30.29,4,0,4,0.3181818181818180,0.09054115452675880,-0.1915619046632980,0.12817450107787100,2.31004818381818,414.2675313899510,294.3084520226190,4.8124133466584000,-10.663239844262000,,207.0,13.2,260.7,,,1.8,,
E-0010739,Cc1c2c(cc3c4cc(OCC5=NCCN5)ccc4n(C)c13)C(=O)NCC2,328.6880000000000,67.65000000000000,5,2,3,0.3333333333333330,0.20581828360025300,-0.1985447850578060,0.156698052235808,3.3843817926179700,383.57741663194900,591.6438331769420,7.914514582788490,-17.417063909484800,,171.0,20.6,175.5,,,12.6,,
E-0010751,Cn1c2ccc(OCC3=NCCN3)cc2c2cc3cnccc3cc21,297.84800000000000,51.44,5,1,3,0.2,0.17270554108135700,-0.19679700402800600,0.13126839406478300,3.353135081889770,378.3348466407100,366.2061146927960,6.080790192754410,-13.526142796193200,,193.0,,687.7,,,7.0,,
E-0010754,CN(C)CCOc1ccc2c(c1)c1cc3cnccc3cc1n2C,301.24000000000000,30.29,4,0,4,0.25,0.10055105563670200,-0.19477145350769800,0.13007199457784400,2.218937362315470,381.12081010815700,301.3205926416210,4.836956817313200,-10.754528921842900,,170.0,19.5,369.4,,,8.2,,
E-0010765,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3c(OCCCN4CCN(C)CC4)cccc3n(C)c12,514.8160000000000,65.87,7,1,9,0.4838709677419360,0.1279486263053210,-0.20191041807773000,0.12420090373122500,2.6000243691162500,593.8021292257300,480.19183423828500,6.01459895637178,-13.198636092299100,,146.0,22.7,122.1,,,2.3,,
E-0010766,Cc1nc(C(N)=O)cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,301.5280000000000,94.53,6,2,4,0.2777777777777780,0.31350322358122600,-0.20402484005443400,0.15063749346254100,2.8976618393731300,343.0784351309200,479.26637442330700,8.117566177342570,-17.964865136448100,,183.0,,244.7,,,29.0,,
E-0010767,Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cnccc3nc21,331.4000000000000,56.07,6,0,4,0.38095238095238100,0.16919130959565500,-0.21095917042544300,0.12061283560613000,3.524109747704740,411.00919875476000,332.4472501097560,4.79949998946252,-10.703792647082000,,168.0,11.2,448.1,,,20.9,,
E-0010768,Cc1c2ccncc2cc2c3cc(C#N)ccc3n(C)c12,247.35200000000000,41.61,3,0,0,0.1111111111111110,0.16822180536239800,-0.20754277859610700,0.13811352369815000,3.9720423058080700,347.8147145875210,525.1267833585090,5.9344651977079900,-12.865651881008800,,,136.7,899.7,,,,,
E-0010771,CN(C)CCNC(=O)c1ccc2c(c1)c1cc3ccncc3nc1n2C,320.0320000000000,63.050000000000000,5,1,4,0.25,0.19701154884511500,-0.21773485372499400,0.1372076869572750,3.6920211698352500,399.5440111011190,424.6340482171960,6.375413726583870,-14.048872122973100,,,,739.2,,,,,
E-0010772,Cn1c2ccc(OCC3=NCCN3)cc2c2cc3ccncc3nc21,293.5040000000000,64.33,6,1,3,0.21052631578947400,0.21917929568251200,-0.20564051342101900,0.1264509482912440,2.082458744507860,371.5840255964200,350.9982240571870,5.95051422495409,-13.26194811253620,,,27.9,1145.2,,,,,
E-0010774,Cc1c2ccncc2cc2c3cc(N4CCN(C)CC4)ccc3n(C)c12,327.33600000000000,24.300000000000000,4,0,1,0.3181818181818180,0.07423564777476360,-0.1841577238594210,0.12205875288216100,2.8336796305281300,428.4964614207070,312.2441041829290,4.855228354749900,-10.744538871322000,,,,299.1,,,,,
